similarity,prob_exact_p0,prob_exact_p1,prob_partial_p0,prob_partial_p1
0.999706136691081,7.173415894568003e-07,0.0,2.7784029184344256e-06,0.0
0.999706453269905,7.187925435336704e-07,0.0,2.7955997260312267e-06,0.0
0.9997067698487291,7.200803033554302e-07,0.0,2.812401565945192e-06,0.0
0.999707086427553,7.211536727995979e-07,0.0,2.825313680451372e-06,0.0
0.9997074030063771,7.22583032016209e-07,0.0,2.84175677403771e-06,0.0
0.999707719585201,7.238597941487517e-07,0.0,2.8567184304046258e-06,0.0
0.999708036164025,7.249838872331063e-07,0.0,2.868814835215276e-06,0.0
0.9997083527428491,7.262290700782003e-07,0.0,2.8866610280554585e-06,0.0
0.999708669321673,7.276802282005196e-07,0.0,2.9136934852727363e-06,0.0
0.9997089859004971,7.287933878033511e-07,0.0,2.9339709830269777e-06,0.0
0.9997093024793211,7.302014991036776e-07,0.0,2.959017606154757e-06,0.0
0.999709619058145,7.316000752084877e-07,0.0,2.986688330112688e-06,0.0
0.9997099356369691,7.330787106611637e-07,0.0,3.0078263641996475e-06,0.0
0.999710252215793,7.349309752828014e-07,0.0,3.0333639703094334e-06,0.0
0.9997105687946171,7.369223910183899e-07,0.0,3.0611276582067302e-06,0.0
0.9997108853734411,7.385360737945245e-07,0.0,3.082338508579689e-06,0.0
0.999711201952265,7.40277381935011e-07,0.0,3.1082542800661437e-06,0.0
0.9997115185310891,7.423227129222795e-07,0.0,3.136871096556029e-06,0.0
0.9997118351099131,7.438644202952993e-07,0.0,3.15859960327989e-06,0.0
0.9997121516887371,7.457149355515867e-07,0.0,3.184581530064042e-06,0.0
0.9997124682675611,7.476406330721824e-07,0.0,3.2128926958097453e-06,0.0
0.999712784846385,7.491057550049628e-07,0.0,3.2359317865579395e-06,0.0
0.9997131014252091,7.508916838746011e-07,0.0,3.2644427106626493e-06,0.0
0.9997134180040331,7.523973259799034e-07,0.0,3.288402789880927e-06,0.0
0.9997137345828571,7.544709951170637e-07,0.0,3.3196343090845112e-06,0.0
0.9997140511616811,7.562391621475074e-07,0.0,3.3506449991623385e-06,0.0
0.999714367740505,7.577749605388689e-07,0.0,3.3737167225016784e-06,0.0
0.9997146843193291,7.598755323877949e-07,0.0,3.404834865509023e-06,0.0
0.9997150008981531,7.618124737650829e-07,0.0,3.433948010027128e-06,0.0
0.9997153174769771,7.634654306670321e-07,0.0,3.4611896801168497e-06,0.0
0.9997156340558011,7.657894293490331e-07,0.0,3.4945607162451646e-06,0.0
0.9997159506346252,7.680096339128478e-07,0.0,3.5278595065230123e-06,0.0
0.9997162672134491,7.697257621054771e-07,0.0,3.5617482485102986e-06,0.0
